date,정석학술정보관,H-M MAIN,HO-M MAIN,HN-M MAIN,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관",5호북관,"2호북관,2북신관",인하드림센터 3관,5호동관
710,1234.91389934161,421.6251733526683,242.3091680542653,387.28175743843025,71.47115243234234,38.79777024615774,5.942405289639321,22.15156712738334,225.48704236868446,84.89462933845584,201.04154820541726,24.496353946996997,50.189945593445856,206.19370159950248,219.93074757058656,206.15962976793452,4.352404305072232,70.99748982851
711,1089.4596812202146,358.71197867066815,219.05515866327073,438.67373947478484,59.406647358964854,34.891644507032886,5.062070017708066,19.420146796344383,209.77638066004525,79.55794570830105,194.7128638444306,22.410470586376228,41.73592923640969,192.63755255812947,245.4945607392671,192.60505726853845,3.884559766313619,63.236602456244796
712,1211.6303687447003,442.5634507332293,244.2447389715986,380.5071799987598,70.57990557729576,40.31536418140646,5.9587102761955,21.396087734338515,224.39322249183093,84.79664011905764,198.91682740805766,25.18082384035793,53.69702733778333,203.62886175227524,229.07420702567424,203.59382816308553,4.937981907167267,70.06338462729158
713,1158.7222917326035,424.50645506643946,215.22167131437732,376.18258241916686,66.51351553978671,37.73029553344699,5.718922027711523,20.453082609327314,211.56163086106062,86.16471394120849,196.72339922435077,25.135454431372644,49.78594587687871,208.22514160695383,291.6960186473865,208.19044876833672,4.860581578206562,67.44722832976584
714,1200.2415555882199,487.44456335190586,256.98191776989614,387.85267550946674,83.58984892780995,42.07638807562447,7.435225685358424,23.712455845244488,236.14893214629862,99.78918868415204,226.21134735737584,29.03651915042202,56.20246722520647,227.12249532220855,277.5359791649245,227.0833936439564,6.49631110098968,77.1599844254112
715,1194.8890701117502,440.75873409345127,257.96747099625657,389.61864793787106,79.33794815423406,43.47508151991522,7.527396494738935,24.52338887486841,246.14500037325374,102.28068844505093,234.532577937175,30.083169549614816,54.53528248509662,236.59004462244428,320.7311357740814,236.550540453271,6.731061391570934,79.1003181614229
716,1344.9849072320583,488.7246641228571,259.76455776221735,401.94290081483155,79.59736772789446,42.103201491171234,7.08218490869387,25.67920645070843,240.20795613935567,104.58618108403724,214.9551162116544,29.57883473077966,56.94738425607367,225.28636734346003,276.1038595126797,225.24674455292458,5.738568670052431,79.05912806791899
717,1174.9324708776592,428.00828626293355,254.32138419015402,409.3870794709864,69.86154542955677,40.13159871076694,6.416921061104701,23.696415227692434,232.43664634735,92.74050415087677,213.23800532141186,28.220703111218803,49.81766065660935,222.07914325752708,268.67583852333837,222.0429627899481,5.3622501027404335,77.09544304486481
718,1317.7138200906475,451.8768906087805,251.98006565057287,389.7365343300344,77.73512295359468,41.48936651596155,6.869730381609372,23.720752438285174,226.50161013421396,90.27267205715685,211.91261605440465,28.018252542970284,53.89218529408327,216.76217507796312,253.07139676323962,216.72615038926153,5.364240029281653,75.4773235475818
719,1061.2375757639102,318.60495452158966,222.0782914457163,356.8826768610597,58.93116125530173,35.75894980937414,5.3271553040195485,19.852370762236987,206.57509882854947,77.88075961052732,194.07062757221365,23.3262983715996,44.657316215673376,194.0866434087962,201.3224594619037,194.05321129115276,4.1007026101241495,65.5301582722273
720,1174.503354387149,373.7808730744922,224.7277741096599,344.762610701236,61.43221277736433,33.36900638713413,4.638782619669583,18.62734227541538,204.77553769504703,81.74228284064299,182.33053774116263,21.915728513060145,43.60960951571113,181.92977493536824,224.3088190241518,181.89936789483954,3.048629798212048,62.92561631497374
721,985.5635472716968,341.07030869520656,202.31441737305937,329.5176286822982,50.31745564931278,31.2423096193604,4.116461623252251,16.444904926298335,187.2644329904635,66.82840590800184,173.01358895074569,19.418772921756993,36.46696232368674,168.73275400790132,213.11495331254213,168.7008170939693,3.0182761219878103,56.06228539095035
